"id","nom","prenom","email","sexe","date_naissance","date_deces","navs","numero_individu"
1823,"Subram","Kaylee","kaylee.subram@swissonline.ch","M","1999-12-22",NULL,"756.8551.2745.05","20251024001823"
1824,"Robinson","Grant","grant.robinson@hotmail.com","F","1948-10-20",NULL,"756.6446.8072.64","20251024001824"
1825,"Peterson","Tasha","tasha.peterson@swissonline.ch","M","1997-08-02",NULL,"756.7309.2261.26","20251024001825"
1826,"Sloan","Edwin","edwin.sloan@bluewin.ch","F","2010-11-18",NULL,"756.5773.3192.16","20251024001826"
1827,"Patel","Robert","robert.patel@bluewin.ch","M","1931-10-25",NULL,"756.7361.9400.36","20251024001827"
1828,"Lan","Chad","chad.lan@bluewin.ch","M","1921-12-03",NULL,"756.1495.6699.55","20251024001828"
1829,"Ross","Jacqueline","jacqueline.ross@swissonline.ch","M","1989-08-24",NULL,"756.3451.1614.84","20251024001829"
1830,"Shan","Cathy","cathy.shan@hotmail.com","M","2004-03-13",NULL,"756.3363.5272.79","20251024001830"
1831,"Chow","Ivan","ivan.chow@swissonline.ch","M","1946-09-28",NULL,"756.1258.2480.39","20251024001831"
1832,"Lin","Devin","devin.lin@hotmail.com","F","2019-03-13",NULL,"756.7913.0468.84","20251024001832"
1833,"Shridhar","Carl","carl.shridhar@sunrise.ch","F","1998-07-29",NULL,"756.2391.1797.35","20251024001833"
1834,"Sanchez","Theodore","theodore.sanchez@gmail.com","F","1927-03-15",NULL,"756.4523.6015.22","20251024001834"
1835,"Rusek","Brett","brett.rusek@swissonline.ch","M","1959-11-25",NULL,"756.2502.3022.59","20251024001835"
1836,"Shan","Ricky","ricky.shan@swissonline.ch","F","2013-12-18",NULL,"756.6392.0703.14","20251024001836"
1837,"Son","Kurt","kurt.son@bluewin.ch","M","1993-10-06",NULL,"756.7290.0661.04","20251024001837"
1838,"Turner","Eugene","eugene.turner@sunrise.ch","M","2009-03-25",NULL,"756.6182.7239.38","20251024001838"
1839,"Rodriguez","K.","k..rodriguez@swissonline.ch","M","1939-11-22",NULL,"756.4079.1536.39","20251024001839"
1840,"Pearson","Troy","troy.pearson@bluewin.ch","F","1940-07-18",NULL,"756.4399.6245.51","20251024001840"
1841,"Lan","Levi","levi.lan@bluewin.ch","F","2012-11-10",NULL,"756.7105.0542.51","20251024001841"
1842,"Sloan","Melanie","melanie.sloan@sunrise.ch","M","1968-06-20",NULL,"756.3369.1585.19","20251024001842"
1843,"Gonzales","Andre","andre.gonzales@gmail.com","F","1949-07-22",NULL,"756.3645.8623.82","20251024001843"
1844,"Luo","José","jose.luo@swissonline.ch","M","1943-05-07",NULL,"756.0436.0105.16","20251024001844"
1845,"Kovár","Arianna","arianna.kovar@bluewin.ch","F","1971-11-19",NULL,"756.1029.2427.75","20251024001845"
1846,"Jackson","Jillian","jillian.jackson@sunrise.ch","F","1953-06-17",NULL,"756.0341.4436.29","20251024001846"
1847,"Wycoff","Y.","y..wycoff@hotmail.com","F","2007-07-20",NULL,"756.5595.1159.31","20251024001847"
1848,"Green","Jan","jan.green@bluewin.ch","M","2019-03-26",NULL,"756.1697.5496.49","20251024001848"
1849,"Kawai","Orlando","orlando.kawai@gmail.com","F","2007-10-01",NULL,"756.0793.2654.45","20251024001849"
1850,"Wedge","Erik","erik.wedge@hotmail.com","F","1960-05-23",NULL,"756.9460.4629.71","20251024001850"
1851,"Randall","Anders","anders.randall@bluewin.ch","M","1927-09-28",NULL,"756.8870.2712.33","20251024001851"
1852,"Truempy","Jermaine","jermaine.truempy@bluewin.ch","F","1927-05-24",NULL,"756.0404.5035.00","20251024001852"
1853,"Xie","Emmanuel","emmanuel.xie@bluewin.ch","F","1991-12-15",NULL,"756.6915.1214.18","20251024001853"
1854,"Henderson","Arturo","arturo.henderson@hotmail.com","M","1930-09-26",NULL,"756.2587.7149.65","20251024001854"
1855,"Deng","Gary","gary.deng@swissonline.ch","F","1996-06-12",NULL,"756.5193.9320.29","20251024001855"
1856,"Coleman","Deborah","deborah.coleman@swissonline.ch","F","2008-05-26",NULL,"756.2836.1328.14","20251024001856"
1857,"Javier Castrejón","Hannah","hannah.javier castrejon@swissonline.ch","M","2018-05-29",NULL,"756.1734.9220.16","20251024001857"
1858,"Martinez","Timothy","timothy.martinez@gmail.com","M","1993-01-28",NULL,"756.6694.7298.65","20251024001858"
1859,"Simmons","Clifford","clifford.simmons@bluewin.ch","M","1943-10-28",NULL,"756.9001.7457.77","20251024001859"
1860,"Goel","Ebony","ebony.goel@swissonline.ch","M","1932-12-20",NULL,"756.8753.0304.68","20251024001860"
1861,"Jiménez","Alisha","alisha.jimenez@gmail.com","F","1930-04-05","2024-07-30","756.8345.4452.94","20251024001861"
1862,"Thakur","Alma","alma.thakur@hotmail.com","M","1950-03-20",NULL,"756.1176.3971.44","20251024001862"
1863,"Vazquez","Lorrin","lorrin.vazquez@swissonline.ch","F","2019-08-30",NULL,"756.6496.2040.69","20251024001863"
1864,"Bhat","Aaron","aaron.bhat@swissonline.ch","M","1929-08-08",NULL,"756.0679.9244.03","20251024001864"
1865,"Rothenberg","Jermaine","jermaine.rothenberg@bluewin.ch","M","1974-03-09",NULL,"756.8101.2367.62","20251024001865"
1866,"Shakespear","Paula","paula.shakespear@sunrise.ch","F","2017-03-07",NULL,"756.3798.3252.81","20251024001866"
1867,"Shimshoni","Erik","erik.shimshoni@gmail.com","M","2004-04-04",NULL,"756.4119.7944.49","20251024001867"
1868,"Martinez","Scot","scot.martinez@swissonline.ch","M","1946-01-04",NULL,"756.6851.5054.24","20251024001868"
1869,"Evans","Fernando","fernando.evans@sunrise.ch","M","1932-03-04",NULL,"756.9934.8976.91","20251024001869"
1870,"Sloan","Tyrone","tyrone.sloan@gmail.com","M","1970-06-15",NULL,"756.0081.6605.63","20251024001870"
1871,"Moore","Marissa","marissa.moore@hotmail.com","M","1949-09-10","2024-07-18","756.4998.5809.92","20251024001871"
1872,"Thakur","José","jose.thakur@bluewin.ch","F","1947-09-05",NULL,"756.8035.6974.40","20251024001872"
1873,"Pulipalyam","Eugene","eugene.pulipalyam@hotmail.com","F","1945-06-16",NULL,"756.4813.7969.96","20251024001873"
1874,"Muñoz","Kelly","kelly.munoz@sunrise.ch","M","2012-11-20",NULL,"756.8363.7896.58","20251024001874"
1875,"Rowe","Alicia","alicia.rowe@swissonline.ch","M","1943-09-16",NULL,"756.5486.7851.98","20251024001875"
1876,"Collins","Andy","andy.collins@hotmail.com","F","2014-07-12",NULL,"756.8614.5693.73","20251024001876"
1877,"Zheng","Rodney","rodney.zheng@gmail.com","M","1961-09-07",NULL,"756.3350.2880.14","20251024001877"
1878,"Harui","Carrie","carrie.harui@sunrise.ch","F","1950-09-30",NULL,"756.8039.4643.83","20251024001878"
1879,"Brooks","Madeline","madeline.brooks@sunrise.ch","M","1945-04-29",NULL,"756.1198.4300.62","20251024001879"
1880,"Zhu","Kelli","kelli.zhu@sunrise.ch","M","1976-03-27",NULL,"756.2020.8365.59","20251024001880"
1881,"Harui","Bailey","bailey.harui@sunrise.ch","F","1930-11-13",NULL,"756.2049.9736.74","20251024001881"
1882,"Turner","Kara","kara.turner@bluewin.ch","M","2002-06-23",NULL,"756.8327.3420.66","20251024001882"
1883,"Bennett","Cassie","cassie.bennett@swissonline.ch","F","1996-06-17",NULL,"756.2385.3432.91","20251024001883"
1884,"Flores","Veronica","veronica.flores@sunrise.ch","F","1978-08-02",NULL,"756.4927.9639.94","20251024001884"
1885,"Ray","Bernard","bernard.ray@gmail.com","F","1983-05-03",NULL,"756.5230.8898.97","20251024001885"
1886,"Rizaldy","Emily","emily.rizaldy@hotmail.com","F","2004-08-20",NULL,"756.9588.0694.12","20251024001886"
1887,"Bebbington","Valerie","valerie.bebbington@hotmail.com","M","1951-07-26",NULL,"756.4670.0838.12","20251024001887"
1888,"Shan","Tabitha","tabitha.shan@hotmail.com","M","2011-12-18",NULL,"756.2966.6865.10","20251024001888"
1889,"Umeda","Rebekah","rebekah.umeda@sunrise.ch","M","1999-02-01",NULL,"756.3714.8182.65","20251024001889"
1890,"Champion","Kevin","kevin.champion@bluewin.ch","M","1967-06-07",NULL,"756.2104.9481.50","20251024001890"
1891,"Serventi","Mayra","mayra.serventi@hotmail.com","F","1966-05-06",NULL,"756.3993.8615.79","20251024001891"
1892,"Gonzales","Isaac","isaac.gonzales@gmail.com","M","1970-11-13","2025-09-03","756.2203.9792.91","20251024001892"
1893,"Wagner","Jerome","jerome.wagner@sunrise.ch","F","1953-05-11","2017-11-17","756.6572.9991.59","20251024001893"
1894,"Alvarez","Troy","troy.alvarez@gmail.com","M","2012-01-12",NULL,"756.7946.3367.07","20251024001894"
1895,"Hall","Paula","paula.hall@bluewin.ch","M","1925-12-08",NULL,"756.9924.2876.89","20251024001895"
1896,"Young","Kristine","kristine.young@swissonline.ch","F","1951-07-09",NULL,"756.6417.2139.12","20251024001896"
1897,"Shen","Brandi","brandi.shen@sunrise.ch","M","2018-03-21",NULL,"756.8931.0616.96","20251024001897"
1898,"Shakespear","Rachael","rachael.shakespear@sunrise.ch","F","1982-10-12",NULL,"756.7335.4870.35","20251024001898"
1899,"Jiménez","Ken","ken.jimenez@swissonline.ch","M","1998-08-20",NULL,"756.1811.0725.43","20251024001899"
1900,"Oliver","Latoya","latoya.oliver@hotmail.com","F","1955-01-14",NULL,"756.6699.4438.93","20251024001900"
1901,"Rai","Tonya","tonya.rai@swissonline.ch","F","1978-09-24",NULL,"756.2331.4208.03","20251024001901"
1902,"Long","Christy","christy.long@bluewin.ch","F","1973-05-05",NULL,"756.3851.5561.65","20251024001902"
1903,"Sazanovich","Fernando","fernando.sazanovich@bluewin.ch","M","1950-01-01",NULL,"756.1885.4623.64","20251024001903"
1904,"Arun","Meghan","meghan.arun@sunrise.ch","M","1995-06-15",NULL,"756.5917.9857.17","20251024001904"
1905,"Gao","Gina","gina.gao@hotmail.com","F","2018-03-02",NULL,"756.7315.1418.55","20251024001905"
1906,"Sabella","Tony","tony.sabella@swissonline.ch","M","1940-07-27",NULL,"756.3994.9129.62","20251024001906"
1907,"Sullivan","Ramon","ramon.sullivan@swissonline.ch","M","1966-07-08",NULL,"756.3907.7514.82","20251024001907"
1908,"Stone","Theodore","theodore.stone@bluewin.ch","M","1967-12-14","2020-02-21","756.3410.5113.86","20251024001908"
1909,"Williams","Steve","steve.williams@bluewin.ch","F","1996-01-06",NULL,"756.3205.0765.27","20251024001909"
1910,"Price","Dorothy","dorothy.price@bluewin.ch","M","2002-10-05",NULL,"756.5718.4251.72","20251024001910"
1911,"Watson","Curtis","curtis.watson@swissonline.ch","M","1949-07-04",NULL,"756.0526.7095.74","20251024001911"
1912,"Sandberg","Bob","bob.sandberg@hotmail.com","F","1995-02-08",NULL,"756.7005.2154.96","20251024001912"
1913,"Pearson","Manuel","manuel.pearson@bluewin.ch","M","1961-06-28",NULL,"756.7743.6064.65","20251024001913"
1914,"Belson","Tasha","tasha.belson@swissonline.ch","F","1946-08-14",NULL,"756.6984.8336.63","20251024001914"
1915,"White","Cassidy","cassidy.white@hotmail.com","M","1942-02-10",NULL,"756.6876.6593.56","20251024001915"
1916,"Hill","Gabriel","gabriel.hill@bluewin.ch","M","1993-05-18",NULL,"756.8888.0013.32","20251024001916"
1917,"Yong","Steven","steven.yong@sunrise.ch","M","1942-09-13",NULL,"756.8322.8985.29","20251024001917"
1918,"Cai","Tasha","tasha.cai@bluewin.ch","M","2010-03-02",NULL,"756.3311.2037.38","20251024001918"
1919,"Mohamed","Lisa","lisa.mohamed@bluewin.ch","M","1935-06-16",NULL,"756.6277.4809.50","20251024001919"
1920,"Davis","Mike","mike.davis@hotmail.com","M","1989-01-11",NULL,"756.3095.2726.96","20251024001920"
1921,"Singer","Edgar","edgar.singer@hotmail.com","M","1973-08-13",NULL,"756.4484.4601.75","20251024001921"
1922,"Patterson","Michelle","michelle.patterson@bluewin.ch","F","1958-10-10",NULL,"756.0174.1631.78","20251024001922"
1923,"Morgan","Jerome","jerome.morgan@sunrise.ch","F","2009-10-23",NULL,"756.2556.4605.30","20251024001923"
1924,"Xylaras","Holly","holly.xylaras@sunrise.ch","M","2013-07-21",NULL,"756.4292.5573.01","20251024001924"
1925,"Cabello","Pearlie","pearlie.cabello@gmail.com","F","2007-04-18",NULL,"756.6962.7834.21","20251024001925"
1926,"Wood","Kurt","kurt.wood@hotmail.com","M","1923-07-11",NULL,"756.4333.5831.88","20251024001926"
1927,"Ruggiero","Jim","jim.ruggiero@sunrise.ch","M","1998-07-03",NULL,"756.1098.4537.61","20251024001927"
1928,"Rogers","Wendy","wendy.rogers@swissonline.ch","M","2005-09-09",NULL,"756.0527.0196.99","20251024001928"
1929,"Rogers","Candace","candace.rogers@gmail.com","M","1974-11-28",NULL,"756.2627.4805.82","20251024001929"
1930,"Suri","Abigail","abigail.suri@gmail.com","M","1989-01-15",NULL,"756.5610.5150.59","20251024001930"
1931,"Mirchandani","Brandi","brandi.mirchandani@hotmail.com","F","1995-06-26",NULL,"756.1859.9321.02","20251024001931"
1932,"Uittenbogaard","Jerry","jerry.uittenbogaard@swissonline.ch","F","1934-02-21",NULL,"756.7511.9477.74","20251024001932"
1933,"McDonald","Jackson","jackson.mcdonald@gmail.com","M","1949-06-14",NULL,"756.9063.1384.62","20251024001933"
1934,"Ross","Irma","irma.ross@hotmail.com","F","2009-10-26",NULL,"756.5760.5577.11","20251024001934"
1935,"Lu","Kelly","kelly.lu@sunrise.ch","M","1946-10-15",NULL,"756.7080.2279.04","20251024001935"
1936,"Sloan","Oscar","oscar.sloan@gmail.com","F","1958-01-24",NULL,"756.1590.9443.17","20251024001936"
1937,"Sazanovich","Angela","angela.sazanovich@gmail.com","F","2009-03-30",NULL,"756.0132.5365.79","20251024001937"
1938,"Subram","Molly","molly.subram@swissonline.ch","M","1962-04-15",NULL,"756.7400.8872.54","20251024001938"
1939,"Rivera","Karen","karen.rivera@sunrise.ch","M","1939-08-05",NULL,"756.4689.8114.38","20251024001939"
1940,"Sam","Ann","ann.sam@gmail.com","M","1959-07-30",NULL,"756.7373.6836.68","20251024001940"
1941,"Arthur","Marco","marco.arthur@gmail.com","F","2011-06-07",NULL,"756.0042.3127.31","20251024001941"
1942,"Rovira Diez","Jada","jada.rovira diez@hotmail.com","M","1922-07-05",NULL,"756.1395.7831.44","20251024001942"
1943,"Thomas","Begoña","begona.thomas@bluewin.ch","F","1940-11-25",NULL,"756.8498.4519.77","20251024001943"
1944,"Collins","Sergio","sergio.collins@swissonline.ch","M","1922-05-15",NULL,"756.9461.6652.61","20251024001944"
1945,"Thirunavukkarasu","Molly","molly.thirunavukkarasu@gmail.com","M","1957-03-30",NULL,"756.8189.9508.04","20251024001945"
1946,"Natsuhara","Dwayne","dwayne.natsuhara@bluewin.ch","F","1945-06-16",NULL,"756.9673.8888.90","20251024001946"
1947,"Pais","Niñia","ninia.pais@sunrise.ch","F","2017-05-15",NULL,"756.9231.7007.67","20251024001947"
1948,"Patterson","Isabella","isabella.patterson@swissonline.ch","M","1929-12-25","2025-08-14","756.4213.0455.17","20251024001948"
1949,"Lobao","Jason","jason.lobao@gmail.com","F","2001-05-10",NULL,"756.4782.2793.21","20251024001949"
1950,"He","Alícia","alicia.he@gmail.com","F","1981-01-12",NULL,"756.2824.2309.36","20251024001950"
1951,"Sherman","Timothy","timothy.sherman@hotmail.com","M","1999-01-04",NULL,"756.0274.3616.67","20251024001951"
1952,"Kumar","Noah","noah.kumar@hotmail.com","F","1948-06-10",NULL,"756.8167.5501.81","20251024001952"
1953,"Xu","Gabrielle","gabrielle.xu@gmail.com","M","2010-09-13",NULL,"756.4101.5157.72","20251024001953"
1954,"Hill","Johnathan","johnathan.hill@swissonline.ch","M","1934-11-21",NULL,"756.6811.2196.51","20251024001954"
1955,"Chandra","Lee","lee.chandra@bluewin.ch","M","1980-08-11",NULL,"756.3777.0779.83","20251024001955"
1956,"Perez","Clarence","clarence.perez@gmail.com","M","2011-03-12",NULL,"756.0607.0950.54","20251024001956"
1957,"Xu","Jennifer","jennifer.xu@swissonline.ch","M","1980-12-27",NULL,"756.3937.8351.90","20251024001957"
1958,"Perry","David","david.perry@swissonline.ch","M","1966-07-29",NULL,"756.2805.0158.01","20251024001958"
1959,"Sharma","Dalton","dalton.sharma@sunrise.ch","M","1998-12-01",NULL,"756.5025.1698.64","20251024001959"
1960,"Sotelo","Jay","jay.sotelo@bluewin.ch","F","1966-03-18",NULL,"756.1703.2455.33","20251024001960"
1961,"Rockne","Tammy","tammy.rockne@hotmail.com","M","2003-09-08",NULL,"756.2841.9306.11","20251024001961"
1962,"Castro","Antonio","antonio.castro@gmail.com","F","1967-06-04",NULL,"756.3956.7748.44","20251024001962"
1963,"Song","Kristine","kristine.song@swissonline.ch","F","1943-02-24",NULL,"756.7747.7828.45","20251024001963"
1964,"Wagner","Derrick","derrick.wagner@sunrise.ch","F","1965-06-02",NULL,"756.0940.1552.52","20251024001964"
1965,"Sands","Meredith","meredith.sands@hotmail.com","F","1959-03-14",NULL,"756.5128.6121.38","20251024001965"
1966,"Shen","Janet","janet.shen@bluewin.ch","F","1996-08-04",NULL,"756.6054.7068.76","20251024001966"
1967,"Cox","Katrina","katrina.cox@swissonline.ch","F","1940-07-22",NULL,"756.6112.8751.97","20251024001967"
1968,"Schulte","Jackson","jackson.schulte@swissonline.ch","M","1951-03-27",NULL,"756.6774.9372.98","20251024001968"
1969,"Stewart","Garrett","garrett.stewart@hotmail.com","M","1985-08-17",NULL,"756.8391.9424.16","20251024001969"
1970,"Vazquez","Randy","randy.vazquez@gmail.com","F","2014-12-21",NULL,"756.0137.4504.62","20251024001970"
1971,"Sheperdigian","Brandi","brandi.sheperdigian@bluewin.ch","M","1999-02-26",NULL,"756.8809.5182.96","20251024001971"
1972,"Zhou","Monique","monique.zhou@hotmail.com","M","1932-01-13",NULL,"756.3148.1457.91","20251024001972"
1973,"Roessler","Francis","francis.roessler@sunrise.ch","M","1992-11-11",NULL,"756.1078.4277.64","20251024001973"
1974,"Powell","Stacey","stacey.powell@bluewin.ch","M","1929-08-09",NULL,"756.3229.8194.04","20251024001974"
1975,"Tang","Yolanda","yolanda.tang@swissonline.ch","M","1966-07-26",NULL,"756.6390.5943.98","20251024001975"
1976,"Pulipalyam","Jorge","jorge.pulipalyam@sunrise.ch","M","1932-06-11",NULL,"756.1967.2555.04","20251024001976"
1977,"Cai","Walter","walter.cai@gmail.com","M","1958-08-25",NULL,"756.5254.6734.61","20251024001977"
1978,"Jones","Jordan","jordan.jones@gmail.com","M","1951-07-26",NULL,"756.1069.0256.11","20251024001978"
1979,"Madan","Isaiah","isaiah.madan@sunrise.ch","M","1988-01-28",NULL,"756.9669.7947.74","20251024001979"
1980,"Goldstein","Raymond","raymond.goldstein@sunrise.ch","M","1982-05-19",NULL,"756.0531.8231.93","20251024001980"
1981,"Morcos","Alex","alex.morcos@sunrise.ch","M","1965-06-07",NULL,"756.7945.0295.12","20251024001981"
1982,"Morgan","Ana","ana.morgan@hotmail.com","F","1952-05-29",NULL,"756.4884.1890.67","20251024001982"
1983,"Prasad","Valerie","valerie.prasad@gmail.com","F","1994-10-12",NULL,"756.1281.6193.06","20251024001983"
1984,"Ashe","Patrick","patrick.ashe@sunrise.ch","M","1952-04-25",NULL,"756.2177.5384.07","20251024001984"
1985,"Veronesi","Randy","randy.veronesi@swissonline.ch","M","1928-01-20",NULL,"756.8347.7313.49","20251024001985"
1986,"Pais","Melanie","melanie.pais@hotmail.com","F","1936-10-03",NULL,"756.3422.1740.93","20251024001986"
1987,"Parker","Amy","amy.parker@bluewin.ch","M","1951-08-25",NULL,"756.3285.4760.76","20251024001987"
1988,"Howard","Trinity","trinity.howard@hotmail.com","M","1944-01-18",NULL,"756.5081.2854.36","20251024001988"
1989,"Mohamed","Ajay","ajay.mohamed@bluewin.ch","M","1963-01-27",NULL,"756.5363.8733.96","20251024001989"
1990,"Simpson","Brandon","brandon.simpson@gmail.com","F","1971-11-03",NULL,"756.5706.8552.73","20251024001990"
1991,"Yonekura","Phil","phil.yonekura@sunrise.ch","M","1923-04-29",NULL,"756.7302.9111.70","20251024001991"
1992,"Smith","Jocelyn","jocelyn.smith@hotmail.com","F","1958-12-18",NULL,"756.6391.1989.97","20251024001992"
1993,"Baker","Connie","connie.baker@hotmail.com","M","2012-11-13",NULL,"756.2886.3783.15","20251024001993"
1994,"Lin","Birgit","birgit.lin@swissonline.ch","M","1936-05-11",NULL,"756.9904.7232.13","20251024001994"
1995,"Sato","Haley","haley.sato@gmail.com","M","2015-12-18",NULL,"756.8643.2783.07","20251024001995"
1996,"Serrano","Victoria","victoria.serrano@gmail.com","M","1987-07-05",NULL,"756.0235.7847.87","20251024001996"
1997,"Sims","John","john.sims@sunrise.ch","F","2004-02-21",NULL,"756.0291.8829.80","20251024001997"
1998,"Edwards","Irma","irma.edwards@swissonline.ch","M","2002-09-06",NULL,"756.4796.5824.78","20251024001998"
1999,"Andersen","Courtney","courtney.andersen@bluewin.ch","M","2010-09-21",NULL,"756.3121.7201.26","20251024001999"
2000,"Kawai","Mathew","mathew.kawai@swissonline.ch","M","1929-07-01","2025-08-31","756.2016.2197.10","20251024002000"
2001,"Rowe","Samantha","samantha.rowe@bluewin.ch","F","1954-07-11",NULL,"756.1234.2483.52","20251024002001"
2002,"Ramirez","Joshua","joshua.ramirez@bluewin.ch","F","1931-04-09",NULL,"756.6388.5099.22","20251024002002"
